Day,Hour,Fuel,OutputQuality,Output
2016-07-08,15,NUCLEAR,0,11539
2016-07-08,15,GAS,-1,3709
2016-07-08,15,HYDRO,0,4111
2016-07-08,15,WIND,0,498
2016-07-08,15,SOLAR,0,134
2016-07-08,15,BIOFUEL,0,132
2016-07-08,16,NUCLEAR,0,11542
2016-07-08,16,GAS,-1,3694
2016-07-08,16,HYDRO,0,4266
2016-07-08,16,WIND,0,762
2016-07-08,16,SOLAR,0,125
2016-07-08,16,BIOFUEL,0,132
2016-07-08,17,NUCLEAR,0,11534
2016-07-08,17,GAS,-1,3836
2016-07-08,17,HYDRO,0,4511
2016-07-08,17,WIND,0,711
2016-07-08,17,SOLAR,0,91
2016-07-08,17,BIOFUEL,0,132
2016-07-08,18,NUCLEAR,0,11522
2016-07-08,18,GAS,-1,3656
2016-07-08,18,HYDRO,0,4491
2016-07-08,18,WIND,0,705
2016-07-08,18,SOLAR,0,53
2016-07-08,18,BIOFUEL,0,56
2016-07-08,19,NUCLEAR,0,11495
2016-07-08,19,GAS,-1,3196
2016-07-08,19,HYDRO,0,4505
2016-07-08,19,WIND,0,757
2016-07-08,19,SOLAR,0,16
2016-07-08,19,BIOFUEL,0,36
2016-07-08,20,NUCLEAR,0,11475
2016-07-08,20,GAS,-1,2993
2016-07-08,20,HYDRO,0,4289
2016-07-08,20,WIND,0,654
2016-07-08,20,SOLAR,0,0
2016-07-08,20,BIOFUEL,0,36
2016-07-08,21,NUCLEAR,0,11489
2016-07-08,21,GAS,-1,3096
2016-07-08,21,HYDRO,0,3863
2016-07-08,21,WIND,0,652
2016-07-08,21,SOLAR,0,0
2016-07-08,21,BIOFUEL,0,36
2016-07-08,22,NUCLEAR,0,11500
2016-07-08,22,GAS,-1,2397
2016-07-08,22,HYDRO,0,3682
2016-07-08,22,WIND,0,547
2016-07-08,22,SOLAR,0,0
2016-07-08,22,BIOFUEL,0,35
2016-07-08,23,NUCLEAR,0,11522
2016-07-08,23,GAS,-1,1212
2016-07-08,23,HYDRO,0,3313
2016-07-08,23,WIND,0,602
2016-07-08,23,SOLAR,0,0
2016-07-08,23,BIOFUEL,0,6
2016-07-08,24,NUCLEAR,0,11539
2016-07-08,24,GAS,-1,864
2016-07-08,24,HYDRO,0,2854
2016-07-08,24,WIND,0,806
2016-07-08,24,SOLAR,0,0
2016-07-08,24,BIOFUEL,0,3
2016-07-09,1,NUCLEAR,0,11544
2016-07-09,1,GAS,-1,701
2016-07-09,1,HYDRO,0,2834
2016-07-09,1,WIND,0,733
2016-07-09,1,SOLAR,0,0
2016-07-09,1,BIOFUEL,0,3
2016-07-09,2,NUCLEAR,0,11541
2016-07-09,2,GAS,-1,699
2016-07-09,2,HYDRO,0,2834
2016-07-09,2,WIND,0,658
2016-07-09,2,SOLAR,0,0
2016-07-09,2,BIOFUEL,0,3
2016-07-09,3,NUCLEAR,0,11546
2016-07-09,3,GAS,-1,696
2016-07-09,3,HYDRO,0,2623
2016-07-09,3,WIND,0,714
2016-07-09,3,SOLAR,0,0
2016-07-09,3,BIOFUEL,0,3
2016-07-09,4,NUCLEAR,0,11535
2016-07-09,4,GAS,-1,702
2016-07-09,4,HYDRO,0,2658
2016-07-09,4,WIND,0,409
2016-07-09,4,SOLAR,0,0
2016-07-09,4,BIOFUEL,0,3
2016-07-09,5,NUCLEAR,0,11498
2016-07-09,5,GAS,-1,704
2016-07-09,5,HYDRO,0,2711
2016-07-09,5,WIND,0,292
2016-07-09,5,SOLAR,0,1
2016-07-09,5,BIOFUEL,0,3
2016-07-09,6,NUCLEAR,0,11478
2016-07-09,6,GAS,-1,706
2016-07-09,6,HYDRO,0,2693
2016-07-09,6,WIND,0,269
2016-07-09,6,SOLAR,0,2
2016-07-09,6,BIOFUEL,0,3
2016-07-09,7,NUCLEAR,0,11447
2016-07-09,7,GAS,-1,704
2016-07-09,7,HYDRO,0,2745
2016-07-09,7,WIND,0,611
2016-07-09,7,SOLAR,0,9
2016-07-09,7,BIOFUEL,0,3
2016-07-09,8,NUCLEAR,0,11434
2016-07-09,8,GAS,-1,700
2016-07-09,8,HYDRO,0,2954
2016-07-09,8,WIND,0,1048
2016-07-09,8,SOLAR,0,45
2016-07-09,8,BIOFUEL,0,2
2016-07-09,9,NUCLEAR,0,11416
2016-07-09,9,GAS,-1,704
2016-07-09,9,HYDRO,0,3452
2016-07-09,9,WIND,0,1207
2016-07-09,9,SOLAR,0,125
2016-07-09,9,BIOFUEL,0,6
2016-07-09,10,NUCLEAR,0,11405
2016-07-09,10,GAS,-1,722
2016-07-09,10,HYDRO,0,3557
2016-07-09,10,WIND,0,1437
2016-07-09,10,SOLAR,0,170
2016-07-09,10,BIOFUEL,0,10
2016-07-09,11,NUCLEAR,0,11401
2016-07-09,11,GAS,-1,695
2016-07-09,11,HYDRO,0,3685
2016-07-09,11,WIND,0,1484
2016-07-09,11,SOLAR,0,198
2016-07-09,11,BIOFUEL,0,16
2016-07-09,12,NUCLEAR,0,11397
2016-07-09,12,GAS,-1,692
2016-07-09,12,HYDRO,0,3768
2016-07-09,12,WIND,0,1710
2016-07-09,12,SOLAR,0,150
2016-07-09,12,BIOFUEL,0,16
2016-07-09,13,NUCLEAR,0,11405
2016-07-09,13,GAS,-1,673
2016-07-09,13,HYDRO,0,3615
2016-07-09,13,WIND,0,1802
2016-07-09,13,SOLAR,0,134
2016-07-09,13,BIOFUEL,0,20
2016-07-09,14,NUCLEAR,0,11416
2016-07-09,14,GAS,-1,671
2016-07-09,14,HYDRO,0,3721
2016-07-09,14,WIND,0,1757
2016-07-09,14,SOLAR,0,146
2016-07-09,14,BIOFUEL,0,26
2016-07-09,15,NUCLEAR,0,11399
2016-07-09,15,GAS,-1,662
2016-07-09,15,HYDRO,0,3632
2016-07-09,15,WIND,0,1862
2016-07-09,15,SOLAR,0,121
2016-07-09,15,BIOFUEL,0,26
2016-07-09,16,NUCLEAR,0,11446
2016-07-09,16,GAS,-1,661
2016-07-09,16,HYDRO,0,3805
2016-07-09,16,WIND,0,1881
2016-07-09,16,SOLAR,0,134
2016-07-09,16,BIOFUEL,0,24
2016-07-09,17,NUCLEAR,0,11471
2016-07-09,17,GAS,-1,664
2016-07-09,17,HYDRO,0,3863
2016-07-09,17,WIND,0,1918
2016-07-09,17,SOLAR,0,93
2016-07-09,17,BIOFUEL,0,23
2016-07-09,18,NUCLEAR,0,11489
2016-07-09,18,GAS,-1,666
2016-07-09,18,HYDRO,0,3882
2016-07-09,18,WIND,0,1755
2016-07-09,18,SOLAR,0,50
2016-07-09,18,BIOFUEL,0,4
2016-07-09,19,NUCLEAR,0,11501
2016-07-09,19,GAS,-1,668
2016-07-09,19,HYDRO,0,4218
2016-07-09,19,WIND,0,1287
2016-07-09,19,SOLAR,0,23
2016-07-09,19,BIOFUEL,0,0
2016-07-09,20,NUCLEAR,0,11506
2016-07-09,20,GAS,-1,671
2016-07-09,20,HYDRO,0,4103
2016-07-09,20,WIND,0,1045
2016-07-09,20,SOLAR,0,1
2016-07-09,20,BIOFUEL,0,0
2016-07-09,21,NUCLEAR,0,11515
2016-07-09,21,GAS,-1,674
2016-07-09,21,HYDRO,0,3790
2016-07-09,21,WIND,0,1024
2016-07-09,21,SOLAR,0,0
2016-07-09,21,BIOFUEL,0,0
2016-07-09,22,NUCLEAR,0,11523
2016-07-09,22,GAS,-1,675
2016-07-09,22,HYDRO,0,3217
2016-07-09,22,WIND,0,936
2016-07-09,22,SOLAR,0,0
2016-07-09,22,BIOFUEL,0,0
2016-07-09,23,NUCLEAR,0,11519
2016-07-09,23,GAS,-1,678
2016-07-09,23,HYDRO,0,3013
2016-07-09,23,WIND,0,607
2016-07-09,23,SOLAR,0,0
2016-07-09,23,BIOFUEL,0,0
2016-07-09,24,NUCLEAR,0,11439
2016-07-09,24,GAS,-1,678
2016-07-09,24,HYDRO,0,2738
2016-07-09,24,WIND,0,274
2016-07-09,24,SOLAR,0,0
2016-07-09,24,BIOFUEL,0,0
2016-07-10,1,NUCLEAR,0,11005
2016-07-10,1,GAS,-1,678
2016-07-10,1,HYDRO,0,2794
2016-07-10,1,WIND,0,317
2016-07-10,1,SOLAR,0,0
2016-07-10,1,BIOFUEL,0,0
2016-07-10,2,NUCLEAR,0,10548
2016-07-10,2,GAS,-1,681
2016-07-10,2,HYDRO,0,2711
2016-07-10,2,WIND,0,408
2016-07-10,2,SOLAR,0,0
2016-07-10,2,BIOFUEL,0,0
2016-07-10,3,NUCLEAR,0,10390
2016-07-10,3,GAS,-1,679
2016-07-10,3,HYDRO,0,2701
2016-07-10,3,WIND,0,480
2016-07-10,3,SOLAR,0,0
2016-07-10,3,BIOFUEL,0,0
2016-07-10,4,NUCLEAR,0,10380
2016-07-10,4,GAS,-1,682
2016-07-10,4,HYDRO,0,2752
2016-07-10,4,WIND,0,394
2016-07-10,4,SOLAR,0,0
2016-07-10,4,BIOFUEL,0,0
2016-07-10,5,NUCLEAR,0,10374
2016-07-10,5,GAS,-1,682
2016-07-10,5,HYDRO,0,2723
2016-07-10,5,WIND,0,238
2016-07-10,5,SOLAR,0,1
2016-07-10,5,BIOFUEL,0,1
2016-07-10,6,NUCLEAR,0,10374
2016-07-10,6,GAS,-1,736
2016-07-10,6,HYDRO,0,2761
2016-07-10,6,WIND,0,220
2016-07-10,6,SOLAR,0,6
2016-07-10,6,BIOFUEL,0,0
2016-07-10,7,NUCLEAR,0,10660
2016-07-10,7,GAS,-1,767
2016-07-10,7,HYDRO,0,2954
2016-07-10,7,WIND,0,244
2016-07-10,7,SOLAR,0,28
2016-07-10,7,BIOFUEL,0,0
2016-07-10,8,NUCLEAR,0,11201
2016-07-10,8,GAS,-1,964
2016-07-10,8,HYDRO,0,3108
2016-07-10,8,WIND,0,168
2016-07-10,8,SOLAR,0,76
2016-07-10,8,BIOFUEL,0,0
2016-07-10,9,NUCLEAR,0,11496
2016-07-10,9,GAS,-1,1173
2016-07-10,9,HYDRO,0,2911
2016-07-10,9,WIND,0,119
2016-07-10,9,SOLAR,0,113
2016-07-10,9,BIOFUEL,0,0
2016-07-10,10,NUCLEAR,0,11492
2016-07-10,10,GAS,-1,1374
2016-07-10,10,HYDRO,0,3067
2016-07-10,10,WIND,0,185
2016-07-10,10,SOLAR,0,148
2016-07-10,10,BIOFUEL,0,0
2016-07-10,11,NUCLEAR,0,11499
2016-07-10,11,GAS,-1,1509
2016-07-10,11,HYDRO,0,3375
2016-07-10,11,WIND,0,149
2016-07-10,11,SOLAR,0,171
2016-07-10,11,BIOFUEL,0,0
2016-07-10,12,NUCLEAR,0,11515
2016-07-10,12,GAS,-1,1541
2016-07-10,12,HYDRO,0,3929
2016-07-10,12,WIND,0,169
2016-07-10,12,SOLAR,0,158
2016-07-10,12,BIOFUEL,0,0
2016-07-10,13,NUCLEAR,0,11523
2016-07-10,13,GAS,-1,1638
2016-07-10,13,HYDRO,0,4096
2016-07-10,13,WIND,0,324
2016-07-10,13,SOLAR,0,149
2016-07-10,13,BIOFUEL,0,0
2016-07-10,14,NUCLEAR,0,11525
2016-07-10,14,GAS,-1,1698
2016-07-10,14,HYDRO,0,4193
2016-07-10,14,WIND,0,399
2016-07-10,14,SOLAR,0,178
2016-07-10,14,BIOFUEL,0,0
2016-07-10,15,NUCLEAR,0,11518
2016-07-10,15,GAS,-1,1748
2016-07-10,15,HYDRO,0,4068
2016-07-10,15,WIND,0,424
2016-07-10,15,SOLAR,0,206
2016-07-10,15,BIOFUEL,0,0
2016-07-10,16,NUCLEAR,0,11514
2016-07-10,16,GAS,-1,1837
2016-07-10,16,HYDRO,0,4218
2016-07-10,16,WIND,0,425
2016-07-10,16,SOLAR,0,153
2016-07-10,16,BIOFUEL,0,0
2016-07-10,17,NUCLEAR,0,11508
2016-07-10,17,GAS,-1,2229
2016-07-10,17,HYDRO,0,4306
2016-07-10,17,WIND,0,396
2016-07-10,17,SOLAR,0,117
2016-07-10,17,BIOFUEL,0,1
2016-07-10,18,NUCLEAR,0,11504
2016-07-10,18,GAS,-1,2094
2016-07-10,18,HYDRO,0,4455
2016-07-10,18,WIND,0,309
2016-07-10,18,SOLAR,0,70
2016-07-10,18,BIOFUEL,0,1
2016-07-10,19,NUCLEAR,0,11481
2016-07-10,19,GAS,-1,2030
2016-07-10,19,HYDRO,0,4177
2016-07-10,19,WIND,0,221
2016-07-10,19,SOLAR,0,19
2016-07-10,19,BIOFUEL,0,0
2016-07-10,20,NUCLEAR,0,11471
2016-07-10,20,GAS,-1,1848
2016-07-10,20,HYDRO,0,4393
2016-07-10,20,WIND,0,142
2016-07-10,20,SOLAR,0,3
2016-07-10,20,BIOFUEL,0,0
2016-07-10,21,NUCLEAR,0,11479
2016-07-10,21,GAS,-1,1856
2016-07-10,21,HYDRO,0,4384
2016-07-10,21,WIND,0,167
2016-07-10,21,SOLAR,0,1
2016-07-10,21,BIOFUEL,0,0
2016-07-10,22,NUCLEAR,0,11495
2016-07-10,22,GAS,-1,2049
2016-07-10,22,HYDRO,0,3543
2016-07-10,22,WIND,0,155
2016-07-10,22,SOLAR,0,1
2016-07-10,22,BIOFUEL,0,0
2016-07-10,23,NUCLEAR,0,11508
2016-07-10,23,GAS,-1,1044
2016-07-10,23,HYDRO,0,3288
2016-07-10,23,WIND,0,143
2016-07-10,23,SOLAR,0,1
2016-07-10,23,BIOFUEL,0,0
2016-07-10,24,NUCLEAR,0,11524
2016-07-10,24,GAS,-1,704
2016-07-10,24,HYDRO,0,2924
2016-07-10,24,WIND,0,109
2016-07-10,24,SOLAR,0,1
2016-07-10,24,BIOFUEL,0,0
2016-07-11,1,NUCLEAR,0,11535
2016-07-11,1,GAS,-2,668
2016-07-11,1,HYDRO,0,2794
2016-07-11,1,WIND,0,111
2016-07-11,1,SOLAR,0,1
2016-07-11,1,BIOFUEL,0,0
2016-07-11,2,NUCLEAR,0,11468
2016-07-11,2,GAS,-2,668
2016-07-11,2,HYDRO,0,2689
2016-07-11,2,WIND,0,134
2016-07-11,2,SOLAR,0,1
2016-07-11,2,BIOFUEL,0,0
2016-07-11,3,NUCLEAR,0,11258
2016-07-11,3,GAS,-2,677
2016-07-11,3,HYDRO,0,2724
2016-07-11,3,WIND,0,178
2016-07-11,3,SOLAR,0,1
2016-07-11,3,BIOFUEL,0,0
2016-07-11,4,NUCLEAR,0,11259
2016-07-11,4,GAS,-2,684
2016-07-11,4,HYDRO,0,2793
2016-07-11,4,WIND,0,256
2016-07-11,4,SOLAR,0,1
2016-07-11,4,BIOFUEL,0,0
2016-07-11,5,NUCLEAR,0,11323
2016-07-11,5,GAS,-2,813
2016-07-11,5,HYDRO,0,2849
2016-07-11,5,WIND,0,324
2016-07-11,5,SOLAR,0,1
2016-07-11,5,BIOFUEL,0,0
2016-07-11,6,NUCLEAR,0,11548
2016-07-11,6,GAS,-2,897
2016-07-11,6,HYDRO,0,2823
2016-07-11,6,WIND,0,286
2016-07-11,6,SOLAR,0,5
2016-07-11,6,BIOFUEL,0,0
2016-07-11,7,NUCLEAR,0,11550
2016-07-11,7,GAS,-2,988
2016-07-11,7,HYDRO,0,3050
2016-07-11,7,WIND,0,504
2016-07-11,7,SOLAR,0,32
2016-07-11,7,BIOFUEL,0,0
2016-07-11,8,NUCLEAR,0,11541
2016-07-11,8,GAS,-1,1215
2016-07-11,8,HYDRO,-1,3029
2016-07-11,8,WIND,0,481
2016-07-11,8,SOLAR,0,82
2016-07-11,8,BIOFUEL,0,0
2016-07-11,9,NUCLEAR,0,11515
2016-07-11,9,GAS,-1,1458
2016-07-11,9,HYDRO,-1,3464
2016-07-11,9,WIND,0,330
2016-07-11,9,SOLAR,0,137
2016-07-11,9,BIOFUEL,0,1
2016-07-11,10,NUCLEAR,0,11481
2016-07-11,10,GAS,-1,2124
2016-07-11,10,HYDRO,-1,3581
2016-07-11,10,WIND,0,325
2016-07-11,10,SOLAR,0,178
2016-07-11,10,BIOFUEL,0,1
2016-07-11,11,NUCLEAR,0,11446
2016-07-11,11,GAS,-1,2543
2016-07-11,11,HYDRO,-1,3657
2016-07-11,11,WIND,0,329
2016-07-11,11,SOLAR,0,218
2016-07-11,11,BIOFUEL,0,0
2016-07-11,12,NUCLEAR,0,11431
2016-07-11,12,GAS,-1,2756
2016-07-11,12,HYDRO,-1,4256
2016-07-11,12,WIND,0,300
2016-07-11,12,SOLAR,0,216
2016-07-11,12,BIOFUEL,0,0
2016-07-11,13,NUCLEAR,0,11422
2016-07-11,13,GAS,-1,3273
2016-07-11,13,HYDRO,-1,4421
2016-07-11,13,WIND,0,267
2016-07-11,13,SOLAR,0,163
2016-07-11,13,BIOFUEL,0,0
2016-07-11,14,NUCLEAR,0,11423
2016-07-11,14,GAS,-1,3156
2016-07-11,14,HYDRO,-1,4399
2016-07-11,14,WIND,0,269
2016-07-11,14,SOLAR,0,159
2016-07-11,14,BIOFUEL,0,0
2016-07-11,15,NUCLEAR,0,11420
2016-07-11,15,GAS,-1,2871
2016-07-11,15,HYDRO,-1,4240
2016-07-11,15,WIND,0,312
2016-07-11,15,SOLAR,0,173
2016-07-11,15,BIOFUEL,0,0
2016-07-11,16,NUCLEAR,0,11423
2016-07-11,16,GAS,-1,2903
2016-07-11,16,HYDRO,-1,4232
2016-07-11,16,WIND,0,460
2016-07-11,16,SOLAR,0,144
2016-07-11,16,BIOFUEL,0,0
2016-07-11,17,NUCLEAR,0,11422
2016-07-11,17,GAS,-1,2922
2016-07-11,17,HYDRO,0,4607
2016-07-11,17,WIND,0,490
2016-07-11,17,SOLAR,0,117
2016-07-11,17,BIOFUEL,0,0
2016-07-11,18,NUCLEAR,0,11425
2016-07-11,18,GAS,-1,2924
2016-07-11,18,HYDRO,0,4440
2016-07-11,18,WIND,0,563
2016-07-11,18,SOLAR,0,61
2016-07-11,18,BIOFUEL,0,2
2016-07-11,19,NUCLEAR,0,11427
2016-07-11,19,GAS,-1,2926
2016-07-11,19,HYDRO,0,4171
2016-07-11,19,WIND,0,626
2016-07-11,19,SOLAR,0,20
2016-07-11,19,BIOFUEL,0,0
2016-07-11,20,NUCLEAR,0,11411
2016-07-11,20,GAS,-1,2926
2016-07-11,20,HYDRO,0,4128
2016-07-11,20,WIND,0,779
2016-07-11,20,SOLAR,0,2
2016-07-11,20,BIOFUEL,0,0
2016-07-11,21,NUCLEAR,0,11422
2016-07-11,21,GAS,-1,2926
2016-07-11,21,HYDRO,0,4105
2016-07-11,21,WIND,0,865
2016-07-11,21,SOLAR,0,1
2016-07-11,21,BIOFUEL,0,1
2016-07-11,22,NUCLEAR,0,11445
2016-07-11,22,GAS,-1,2452
2016-07-11,22,HYDRO,0,3336
2016-07-11,22,WIND,0,745
2016-07-11,22,SOLAR,0,0
2016-07-11,22,BIOFUEL,0,0
2016-07-11,23,NUCLEAR,0,11444
2016-07-11,23,GAS,-1,1584
2016-07-11,23,HYDRO,0,3196
2016-07-11,23,WIND,0,583
2016-07-11,23,SOLAR,0,0
2016-07-11,23,BIOFUEL,0,0
2016-07-11,24,NUCLEAR,0,11445
2016-07-11,24,GAS,-1,1060
2016-07-11,24,HYDRO,0,3056
2016-07-11,24,WIND,0,294
2016-07-11,24,SOLAR,0,0
2016-07-11,24,BIOFUEL,0,0
2016-07-12,1,NUCLEAR,0,11298
2016-07-12,1,GAS,-1,798
2016-07-12,1,HYDRO,0,2846
2016-07-12,1,WIND,0,224
2016-07-12,1,SOLAR,0,0
2016-07-12,1,BIOFUEL,0,0
2016-07-12,2,NUCLEAR,0,10741
2016-07-12,2,GAS,-1,759
2016-07-12,2,HYDRO,0,2834
2016-07-12,2,WIND,0,259
2016-07-12,2,SOLAR,0,0
2016-07-12,2,BIOFUEL,0,0
2016-07-12,3,NUCLEAR,0,10519
2016-07-12,3,GAS,-1,757
2016-07-12,3,HYDRO,0,2824
2016-07-12,3,WIND,0,313
2016-07-12,3,SOLAR,0,0
2016-07-12,3,BIOFUEL,0,0
2016-07-12,4,NUCLEAR,0,10496
2016-07-12,4,GAS,-1,779
2016-07-12,4,HYDRO,0,2918
2016-07-12,4,WIND,0,607
2016-07-12,4,SOLAR,0,0
2016-07-12,4,BIOFUEL,0,1
2016-07-12,5,NUCLEAR,0,10562
2016-07-12,5,GAS,-1,880
2016-07-12,5,HYDRO,0,3022
2016-07-12,5,WIND,0,665
2016-07-12,5,SOLAR,0,0
2016-07-12,5,BIOFUEL,0,1
2016-07-12,6,NUCLEAR,0,10753
2016-07-12,6,GAS,-1,1188
2016-07-12,6,HYDRO,0,3092
2016-07-12,6,WIND,0,882
2016-07-12,6,SOLAR,0,9
2016-07-12,6,BIOFUEL,0,0
2016-07-12,7,NUCLEAR,0,10900
2016-07-12,7,GAS,-1,1607
2016-07-12,7,HYDRO,0,3316
2016-07-12,7,WIND,0,929
2016-07-12,7,SOLAR,0,24
2016-07-12,7,BIOFUEL,0,0
2016-07-12,8,NUCLEAR,0,11311
2016-07-12,8,GAS,-1,2050
2016-07-12,8,HYDRO,0,3360
2016-07-12,8,WIND,0,613
2016-07-12,8,SOLAR,0,56
2016-07-12,8,BIOFUEL,0,0
2016-07-12,9,NUCLEAR,0,11338
2016-07-12,9,GAS,-1,2429
2016-07-12,9,HYDRO,0,3623
2016-07-12,9,WIND,0,578
2016-07-12,9,SOLAR,0,140
2016-07-12,9,BIOFUEL,0,0
2016-07-12,10,NUCLEAR,0,11334
2016-07-12,10,GAS,-1,2780
2016-07-12,10,HYDRO,0,3753
2016-07-12,10,WIND,0,769
2016-07-12,10,SOLAR,0,164
2016-07-12,10,BIOFUEL,0,0
2016-07-12,11,NUCLEAR,0,11329
2016-07-12,11,GAS,-1,2789
2016-07-12,11,HYDRO,0,3713
2016-07-12,11,WIND,0,927
2016-07-12,11,SOLAR,0,185
2016-07-12,11,BIOFUEL,0,2
2016-07-12,12,NUCLEAR,0,11334
2016-07-12,12,GAS,-1,2871
2016-07-12,12,HYDRO,0,3782
2016-07-12,12,WIND,0,1299
2016-07-12,12,SOLAR,0,218
2016-07-12,12,BIOFUEL,0,14
2016-07-12,13,NUCLEAR,0,11342
2016-07-12,13,GAS,-1,2976
2016-07-12,13,HYDRO,0,3940
2016-07-12,13,WIND,0,1689
2016-07-12,13,SOLAR,0,227
2016-07-12,13,BIOFUEL,0,38
2016-07-12,14,NUCLEAR,0,11328
2016-07-12,14,GAS,-1,3072
2016-07-12,14,HYDRO,0,4228
2016-07-12,14,WIND,0,1712
2016-07-12,14,SOLAR,0,208
2016-07-12,14,BIOFUEL,0,67
2016-07-12,15,NUCLEAR,0,11299
2016-07-12,15,GAS,-1,3097
2016-07-12,15,HYDRO,0,4427
2016-07-12,15,WIND,0,1804
2016-07-12,15,SOLAR,0,202
2016-07-12,15,BIOFUEL,0,73
2016-07-12,16,NUCLEAR,0,11281
2016-07-12,16,GAS,-1,3182
2016-07-12,16,HYDRO,0,4349
2016-07-12,16,WIND,0,1898
2016-07-12,16,SOLAR,0,164
2016-07-12,16,BIOFUEL,0,80
2016-07-12,17,NUCLEAR,0,11282
2016-07-12,17,GAS,-1,3069
2016-07-12,17,HYDRO,0,4321
2016-07-12,17,WIND,0,1935
2016-07-12,17,SOLAR,0,113
2016-07-12,17,BIOFUEL,0,80
2016-07-12,18,NUCLEAR,0,11271
2016-07-12,18,GAS,-1,3065
2016-07-12,18,HYDRO,0,4669
2016-07-12,18,WIND,0,1748
2016-07-12,18,SOLAR,0,61
2016-07-12,18,BIOFUEL,0,36
2016-07-12,19,NUCLEAR,0,11260
2016-07-12,19,GAS,-1,3216
2016-07-12,19,HYDRO,0,5056
2016-07-12,19,WIND,0,1237
2016-07-12,19,SOLAR,0,18
2016-07-12,19,BIOFUEL,0,33
2016-07-12,20,NUCLEAR,0,11241
2016-07-12,20,GAS,-1,3558
2016-07-12,20,HYDRO,0,4736
2016-07-12,20,WIND,0,877
2016-07-12,20,SOLAR,0,3
2016-07-12,20,BIOFUEL,0,33
2016-07-12,21,NUCLEAR,0,11225
2016-07-12,21,GAS,-1,3598
2016-07-12,21,HYDRO,0,4415
2016-07-12,21,WIND,0,1139
2016-07-12,21,SOLAR,0,0
2016-07-12,21,BIOFUEL,0,30
2016-07-12,22,NUCLEAR,0,11218
2016-07-12,22,GAS,-1,3241
2016-07-12,22,HYDRO,0,3850
2016-07-12,22,WIND,0,1441
2016-07-12,22,SOLAR,0,0
2016-07-12,22,BIOFUEL,0,23
2016-07-12,23,NUCLEAR,0,11109
2016-07-12,23,GAS,-1,2437
2016-07-12,23,HYDRO,0,3801
2016-07-12,23,WIND,0,1250
2016-07-12,23,SOLAR,0,0
2016-07-12,23,BIOFUEL,0,5
2016-07-12,24,NUCLEAR,0,11053
2016-07-12,24,GAS,-1,1933
2016-07-12,24,HYDRO,0,3548
2016-07-12,24,WIND,0,865
2016-07-12,24,SOLAR,0,0
2016-07-12,24,BIOFUEL,0,4
2016-07-13,1,NUCLEAR,0,11052
2016-07-13,1,GAS,-1,1116
2016-07-13,1,HYDRO,0,3319
2016-07-13,1,WIND,0,1037
2016-07-13,1,SOLAR,0,0
2016-07-13,1,BIOFUEL,0,4
2016-07-13,2,NUCLEAR,0,10920
2016-07-13,2,GAS,-1,979
2016-07-13,2,HYDRO,0,3014
2016-07-13,2,WIND,0,1460
2016-07-13,2,SOLAR,0,0
2016-07-13,2,BIOFUEL,0,15
2016-07-13,3,NUCLEAR,0,10754
2016-07-13,3,GAS,-1,887
2016-07-13,3,HYDRO,0,2755
2016-07-13,3,WIND,0,1527
2016-07-13,3,SOLAR,0,0
2016-07-13,3,BIOFUEL,0,22
2016-07-13,4,NUCLEAR,0,10768
2016-07-13,4,GAS,-1,874
2016-07-13,4,HYDRO,0,2870
2016-07-13,4,WIND,0,1320
2016-07-13,4,SOLAR,0,0
2016-07-13,4,BIOFUEL,0,22
2016-07-13,5,NUCLEAR,0,10774
2016-07-13,5,GAS,-1,1062
2016-07-13,5,HYDRO,0,3241
2016-07-13,5,WIND,0,1241
2016-07-13,5,SOLAR,0,0
2016-07-13,5,BIOFUEL,0,23
2016-07-13,6,NUCLEAR,0,10768
2016-07-13,6,GAS,-1,1567
2016-07-13,6,HYDRO,0,3288
2016-07-13,6,WIND,0,1024
2016-07-13,6,SOLAR,0,1
2016-07-13,6,BIOFUEL,0,31
2016-07-13,7,NUCLEAR,0,10759
2016-07-13,7,GAS,-1,2209
2016-07-13,7,HYDRO,0,3472
2016-07-13,7,WIND,0,807
2016-07-13,7,SOLAR,0,31
2016-07-13,7,BIOFUEL,0,39
2016-07-13,8,NUCLEAR,0,10753
2016-07-13,8,GAS,-1,2950
2016-07-13,8,HYDRO,0,3711
2016-07-13,8,WIND,0,702
2016-07-13,8,SOLAR,0,88
2016-07-13,8,BIOFUEL,0,68
2016-07-13,9,NUCLEAR,0,10741
2016-07-13,9,GAS,-1,3587
2016-07-13,9,HYDRO,0,3900
2016-07-13,9,WIND,0,587
2016-07-13,9,SOLAR,0,94
2016-07-13,9,BIOFUEL,0,127
2016-07-13,10,NUCLEAR,0,10734
2016-07-13,10,GAS,-1,4187
2016-07-13,10,HYDRO,0,3927
2016-07-13,10,WIND,0,692
2016-07-13,10,SOLAR,0,179
2016-07-13,10,BIOFUEL,0,197
2016-07-13,11,NUCLEAR,0,10730
2016-07-13,11,GAS,-1,4391
2016-07-13,11,HYDRO,0,4187
2016-07-13,11,WIND,0,949
2016-07-13,11,SOLAR,0,203
2016-07-13,11,BIOFUEL,0,199
2016-07-13,12,NUCLEAR,0,10723
2016-07-13,12,GAS,-1,4791
2016-07-13,12,HYDRO,0,4369
2016-07-13,12,WIND,0,1220
2016-07-13,12,SOLAR,0,199
2016-07-13,12,BIOFUEL,0,150
2016-07-13,13,NUCLEAR,0,10720
2016-07-13,13,GAS,-1,4938
2016-07-13,13,HYDRO,0,4536
