Day,Hour,Fuel,OutputQuality,Output
2019-08-12,7,BIOFUEL,0,25
2019-08-12,8,NUCLEAR,0,11898
2019-08-12,8,GAS,0,1353
2019-08-12,8,HYDRO,0,3285
2019-08-12,8,WIND,0,88
2019-08-12,8,SOLAR,0,52
2019-08-12,8,BIOFUEL,0,27
2019-08-12,9,NUCLEAR,0,11886
2019-08-12,9,GAS,0,1553
2019-08-12,9,HYDRO,0,3520
2019-08-12,9,WIND,0,67
2019-08-12,9,SOLAR,0,90
2019-08-12,9,BIOFUEL,0,32
2019-08-12,10,NUCLEAR,0,11883
2019-08-12,10,GAS,0,1831
2019-08-12,10,HYDRO,0,3469
2019-08-12,10,WIND,0,139
2019-08-12,10,SOLAR,0,252
2019-08-12,10,BIOFUEL,0,32
2019-08-12,11,NUCLEAR,0,11887
2019-08-12,11,GAS,0,1917
2019-08-12,11,HYDRO,0,3760
2019-08-12,11,WIND,0,369
2019-08-12,11,SOLAR,0,363
2019-08-12,11,BIOFUEL,0,45
2019-08-12,12,NUCLEAR,0,11891
2019-08-12,12,GAS,0,1981
2019-08-12,12,HYDRO,0,3839
2019-08-12,12,WIND,0,720
2019-08-12,12,SOLAR,0,376
2019-08-12,12,BIOFUEL,0,49
2019-08-12,13,NUCLEAR,0,11891
2019-08-12,13,GAS,0,2130
2019-08-12,13,HYDRO,0,3941
2019-08-12,13,WIND,0,1071
2019-08-12,13,SOLAR,0,357
2019-08-12,13,BIOFUEL,0,38
2019-08-12,14,NUCLEAR,0,11888
2019-08-12,14,GAS,0,2425
2019-08-12,14,HYDRO,0,3939
2019-08-12,14,WIND,0,1161
2019-08-12,14,SOLAR,0,331
2019-08-12,14,BIOFUEL,0,27
2019-08-12,15,NUCLEAR,0,11881
2019-08-12,15,GAS,0,2499
2019-08-12,15,HYDRO,0,4050
2019-08-12,15,WIND,0,1135
2019-08-12,15,SOLAR,0,254
2019-08-12,15,BIOFUEL,0,27
2019-08-12,16,NUCLEAR,0,11884
2019-08-12,16,GAS,0,2570
2019-08-12,16,HYDRO,0,4294
2019-08-12,16,WIND,0,1068
2019-08-12,16,SOLAR,0,198
2019-08-12,16,BIOFUEL,0,27
2019-08-12,17,NUCLEAR,0,11892
2019-08-12,17,GAS,0,2861
2019-08-12,17,HYDRO,0,4164
2019-08-12,17,WIND,0,1059
2019-08-12,17,SOLAR,0,146
2019-08-12,17,BIOFUEL,0,26
2019-08-12,18,NUCLEAR,0,11895
2019-08-12,18,GAS,0,2891
2019-08-12,18,HYDRO,0,4351
2019-08-12,18,WIND,0,854
2019-08-12,18,SOLAR,0,79
2019-08-12,18,BIOFUEL,0,27
2019-08-12,19,NUCLEAR,0,11899
2019-08-12,19,GAS,0,2814
2019-08-12,19,HYDRO,0,4363
2019-08-12,19,WIND,0,697
2019-08-12,19,SOLAR,0,18
2019-08-12,19,BIOFUEL,0,27
2019-08-12,20,NUCLEAR,0,11901
2019-08-12,20,GAS,0,3033
2019-08-12,20,HYDRO,0,4357
2019-08-12,20,WIND,0,769
2019-08-12,20,SOLAR,0,0
2019-08-12,20,BIOFUEL,0,27
2019-08-12,21,NUCLEAR,0,11901
2019-08-12,21,GAS,0,2492
2019-08-12,21,HYDRO,0,3923
2019-08-12,21,WIND,0,819
2019-08-12,21,SOLAR,0,0
2019-08-12,21,BIOFUEL,0,27
2019-08-12,22,NUCLEAR,0,11896
2019-08-12,22,GAS,0,2292
2019-08-12,22,HYDRO,0,3793
2019-08-12,22,WIND,0,503
2019-08-12,22,SOLAR,0,0
2019-08-12,22,BIOFUEL,0,27
2019-08-12,23,NUCLEAR,0,11902
2019-08-12,23,GAS,0,1406
2019-08-12,23,HYDRO,0,3660
2019-08-12,23,WIND,0,319
2019-08-12,23,SOLAR,0,0
2019-08-12,23,BIOFUEL,0,22
2019-08-12,24,NUCLEAR,0,11908
2019-08-12,24,GAS,0,624
2019-08-12,24,HYDRO,0,3083
2019-08-12,24,WIND,0,251
2019-08-12,24,SOLAR,0,0
2019-08-12,24,BIOFUEL,0,14
2019-08-13,1,NUCLEAR,0,11906
2019-08-13,1,GAS,0,338
2019-08-13,1,HYDRO,0,2453
2019-08-13,1,WIND,0,283
2019-08-13,1,SOLAR,0,0
2019-08-13,1,BIOFUEL,0,14
2019-08-13,2,NUCLEAR,0,11906
2019-08-13,2,GAS,0,193
2019-08-13,2,HYDRO,0,2467
2019-08-13,2,WIND,0,189
2019-08-13,2,SOLAR,0,0
2019-08-13,2,BIOFUEL,0,14
2019-08-13,3,NUCLEAR,0,11909
2019-08-13,3,GAS,0,201
2019-08-13,3,HYDRO,0,2483
2019-08-13,3,WIND,0,150
2019-08-13,3,SOLAR,0,0
2019-08-13,3,BIOFUEL,0,13
2019-08-13,4,NUCLEAR,0,11913
2019-08-13,4,GAS,0,285
2019-08-13,4,HYDRO,0,2467
2019-08-13,4,WIND,0,69
2019-08-13,4,SOLAR,0,0
2019-08-13,4,BIOFUEL,0,14
2019-08-13,5,NUCLEAR,0,11913
2019-08-13,5,GAS,0,526
2019-08-13,5,HYDRO,0,2442
2019-08-13,5,WIND,0,65
2019-08-13,5,SOLAR,0,0
2019-08-13,5,BIOFUEL,0,16
2019-08-13,6,NUCLEAR,0,11914
2019-08-13,6,GAS,0,868
2019-08-13,6,HYDRO,0,2553
2019-08-13,6,WIND,0,132
2019-08-13,6,SOLAR,0,2
2019-08-13,6,BIOFUEL,0,33
2019-08-13,7,NUCLEAR,0,11912
2019-08-13,7,GAS,0,1422
2019-08-13,7,HYDRO,0,3110
2019-08-13,7,WIND,0,98
2019-08-13,7,SOLAR,0,32
2019-08-13,7,BIOFUEL,0,85
2019-08-13,8,NUCLEAR,0,11916
2019-08-13,8,GAS,0,2127
2019-08-13,8,HYDRO,0,3450
2019-08-13,8,WIND,0,94
2019-08-13,8,SOLAR,0,99
2019-08-13,8,BIOFUEL,0,177
2019-08-13,9,NUCLEAR,0,11916
2019-08-13,9,GAS,0,2498
2019-08-13,9,HYDRO,0,3327
2019-08-13,9,WIND,0,62
2019-08-13,9,SOLAR,0,202
2019-08-13,9,BIOFUEL,0,200
2019-08-13,10,NUCLEAR,0,11913
2019-08-13,10,GAS,0,2679
2019-08-13,10,HYDRO,0,3460
2019-08-13,10,WIND,0,35
2019-08-13,10,SOLAR,0,253
2019-08-13,10,BIOFUEL,0,200
2019-08-13,11,NUCLEAR,0,11912
2019-08-13,11,GAS,0,2900
2019-08-13,11,HYDRO,0,3548
2019-08-13,11,WIND,0,36
2019-08-13,11,SOLAR,0,273
2019-08-13,11,BIOFUEL,0,201
2019-08-13,12,NUCLEAR,0,11894
2019-08-13,12,GAS,0,3037
2019-08-13,12,HYDRO,0,3713
2019-08-13,12,WIND,0,43
2019-08-13,12,SOLAR,0,329
2019-08-13,12,BIOFUEL,0,200
2019-08-13,13,NUCLEAR,0,11897
2019-08-13,13,GAS,0,3264
2019-08-13,13,HYDRO,0,3740
2019-08-13,13,WIND,0,115
2019-08-13,13,SOLAR,0,377
2019-08-13,13,BIOFUEL,0,202
2019-08-13,14,NUCLEAR,0,11902
2019-08-13,14,GAS,0,3499
2019-08-13,14,HYDRO,0,3816
2019-08-13,14,WIND,0,363
2019-08-13,14,SOLAR,0,359
2019-08-13,14,BIOFUEL,0,202
2019-08-13,15,NUCLEAR,0,11915
2019-08-13,15,GAS,0,3621
2019-08-13,15,HYDRO,0,3931
2019-08-13,15,WIND,0,591
2019-08-13,15,SOLAR,0,294
2019-08-13,15,BIOFUEL,0,201
2019-08-13,16,NUCLEAR,0,11923
2019-08-13,16,GAS,0,3581
2019-08-13,16,HYDRO,0,4167
2019-08-13,16,WIND,0,824
2019-08-13,16,SOLAR,0,256
2019-08-13,16,BIOFUEL,0,201
2019-08-13,17,NUCLEAR,0,11925
2019-08-13,17,GAS,0,3495
2019-08-13,17,HYDRO,0,4269
2019-08-13,17,WIND,0,921
2019-08-13,17,SOLAR,0,174
2019-08-13,17,BIOFUEL,0,200
2019-08-13,18,NUCLEAR,0,11931
2019-08-13,18,GAS,0,3399
2019-08-13,18,HYDRO,0,4260
2019-08-13,18,WIND,0,898
2019-08-13,18,SOLAR,0,81
2019-08-13,18,BIOFUEL,0,202
2019-08-13,19,NUCLEAR,0,11933
2019-08-13,19,GAS,0,3066
2019-08-13,19,HYDRO,0,4283
2019-08-13,19,WIND,0,849
2019-08-13,19,SOLAR,0,17
2019-08-13,19,BIOFUEL,0,201
2019-08-13,20,NUCLEAR,0,11933
2019-08-13,20,GAS,0,2973
2019-08-13,20,HYDRO,0,4196
2019-08-13,20,WIND,0,1019
2019-08-13,20,SOLAR,0,0
2019-08-13,20,BIOFUEL,0,201
2019-08-13,21,NUCLEAR,0,11933
2019-08-13,21,GAS,0,2626
2019-08-13,21,HYDRO,0,3818
2019-08-13,21,WIND,0,1199
2019-08-13,21,SOLAR,0,0
2019-08-13,21,BIOFUEL,0,144
2019-08-13,22,NUCLEAR,0,11932
2019-08-13,22,GAS,0,2070
2019-08-13,22,HYDRO,0,3392
2019-08-13,22,WIND,0,803
2019-08-13,22,SOLAR,0,0
2019-08-13,22,BIOFUEL,0,46
2019-08-13,23,NUCLEAR,0,11940
2019-08-13,23,GAS,0,616
2019-08-13,23,HYDRO,0,2749
2019-08-13,23,WIND,0,1127
2019-08-13,23,SOLAR,0,0
2019-08-13,23,BIOFUEL,0,23
2019-08-13,24,NUCLEAR,0,11942
2019-08-13,24,GAS,0,222
2019-08-13,24,HYDRO,0,2583
2019-08-13,24,WIND,0,847
2019-08-13,24,SOLAR,0,0
2019-08-13,24,BIOFUEL,0,14
2019-08-14,1,NUCLEAR,0,11948
2019-08-14,1,GAS,0,193
2019-08-14,1,HYDRO,0,2432
2019-08-14,1,WIND,0,692
2019-08-14,1,SOLAR,0,0
2019-08-14,1,BIOFUEL,0,14
2019-08-14,2,NUCLEAR,0,11939
2019-08-14,2,GAS,0,193
2019-08-14,2,HYDRO,0,2419
2019-08-14,2,WIND,0,507
2019-08-14,2,SOLAR,0,0
2019-08-14,2,BIOFUEL,0,18
2019-08-14,3,NUCLEAR,0,11945
2019-08-14,3,GAS,0,196
2019-08-14,3,HYDRO,0,2454
2019-08-14,3,WIND,0,387
2019-08-14,3,SOLAR,0,0
2019-08-14,3,BIOFUEL,0,18
2019-08-14,4,NUCLEAR,0,11952
2019-08-14,4,GAS,0,205
2019-08-14,4,HYDRO,0,2489
2019-08-14,4,WIND,0,368
2019-08-14,4,SOLAR,0,0
2019-08-14,4,BIOFUEL,0,17
2019-08-14,5,NUCLEAR,0,11954
2019-08-14,5,GAS,0,290
2019-08-14,5,HYDRO,0,2548
2019-08-14,5,WIND,0,385
2019-08-14,5,SOLAR,0,0
2019-08-14,5,BIOFUEL,0,21
2019-08-14,6,NUCLEAR,0,11954
2019-08-14,6,GAS,0,531
2019-08-14,6,HYDRO,0,2621
2019-08-14,6,WIND,0,441
2019-08-14,6,SOLAR,0,2
2019-08-14,6,BIOFUEL,0,39
2019-08-14,7,NUCLEAR,0,11952
2019-08-14,7,GAS,0,903
2019-08-14,7,HYDRO,0,3118
2019-08-14,7,WIND,0,367
2019-08-14,7,SOLAR,0,31
2019-08-14,7,BIOFUEL,0,91
2019-08-14,8,NUCLEAR,0,11863
2019-08-14,8,GAS,0,1328
2019-08-14,8,HYDRO,0,3237
2019-08-14,8,WIND,0,498
2019-08-14,8,SOLAR,0,117
2019-08-14,8,BIOFUEL,0,55
2019-08-14,9,NUCLEAR,0,11870
2019-08-14,9,GAS,0,1579
2019-08-14,9,HYDRO,0,3358
2019-08-14,9,WIND,0,453
2019-08-14,9,SOLAR,0,236
2019-08-14,9,BIOFUEL,0,26
2019-08-14,10,NUCLEAR,0,11857
2019-08-14,10,GAS,0,1636
2019-08-14,10,HYDRO,0,3301
2019-08-14,10,WIND,0,396
2019-08-14,10,SOLAR,0,322
2019-08-14,10,BIOFUEL,0,26
2019-08-14,11,NUCLEAR,0,11896
2019-08-14,11,GAS,0,1813
2019-08-14,11,HYDRO,0,3254
2019-08-14,11,WIND,0,348
2019-08-14,11,SOLAR,0,353
2019-08-14,11,BIOFUEL,0,27
2019-08-14,12,NUCLEAR,0,11886
2019-08-14,12,GAS,0,1897
2019-08-14,12,HYDRO,0,3346
2019-08-14,12,WIND,0,315
2019-08-14,12,SOLAR,0,408
2019-08-14,12,BIOFUEL,0,26
2019-08-14,13,NUCLEAR,0,11873
2019-08-14,13,GAS,0,2053
2019-08-14,13,HYDRO,0,3653
2019-08-14,13,WIND,0,316
2019-08-14,13,SOLAR,0,409
2019-08-14,13,BIOFUEL,0,26
2019-08-14,14,NUCLEAR,0,11860
2019-08-14,14,GAS,0,2358
2019-08-14,14,HYDRO,0,3486
2019-08-14,14,WIND,0,403
2019-08-14,14,SOLAR,0,402
2019-08-14,14,BIOFUEL,0,27
2019-08-14,15,NUCLEAR,0,11876
2019-08-14,15,GAS,0,2275
2019-08-14,15,HYDRO,0,3611
2019-08-14,15,WIND,0,514
2019-08-14,15,SOLAR,0,378
2019-08-14,15,BIOFUEL,0,27
2019-08-14,16,NUCLEAR,0,11968
2019-08-14,16,GAS,0,2225
2019-08-14,16,HYDRO,0,4114
2019-08-14,16,WIND,0,740
2019-08-14,16,SOLAR,0,313
2019-08-14,16,BIOFUEL,0,27
2019-08-14,17,NUCLEAR,0,11978
2019-08-14,17,GAS,0,2341
2019-08-14,17,HYDRO,0,4326
2019-08-14,17,WIND,0,834
2019-08-14,17,SOLAR,0,214
2019-08-14,17,BIOFUEL,0,27
2019-08-14,18,NUCLEAR,0,11981
2019-08-14,18,GAS,0,2418
2019-08-14,18,HYDRO,0,4425
2019-08-14,18,WIND,0,847
2019-08-14,18,SOLAR,0,107
2019-08-14,18,BIOFUEL,0,26
2019-08-14,19,NUCLEAR,0,11987
2019-08-14,19,GAS,0,2386
2019-08-14,19,HYDRO,0,4246
2019-08-14,19,WIND,0,796
2019-08-14,19,SOLAR,0,25
2019-08-14,19,BIOFUEL,0,27
2019-08-14,20,NUCLEAR,0,12038
2019-08-14,20,GAS,0,2188
2019-08-14,20,HYDRO,0,4271
2019-08-14,20,WIND,0,726
2019-08-14,20,SOLAR,0,2
2019-08-14,20,BIOFUEL,0,27
2019-08-14,21,NUCLEAR,0,12042
2019-08-14,21,GAS,0,1962
2019-08-14,21,HYDRO,0,3966
2019-08-14,21,WIND,0,804
2019-08-14,21,SOLAR,0,0
2019-08-14,21,BIOFUEL,0,27
2019-08-14,22,NUCLEAR,0,12048
2019-08-14,22,GAS,0,1201
2019-08-14,22,HYDRO,0,3431
2019-08-14,22,WIND,0,776
2019-08-14,22,SOLAR,0,0
2019-08-14,22,BIOFUEL,0,27
2019-08-14,23,NUCLEAR,0,12030
2019-08-14,23,GAS,0,384
2019-08-14,23,HYDRO,0,2887
2019-08-14,23,WIND,0,703
2019-08-14,23,SOLAR,0,0
2019-08-14,23,BIOFUEL,0,18
2019-08-14,24,NUCLEAR,0,12009
2019-08-14,24,GAS,0,197
2019-08-14,24,HYDRO,0,2760
2019-08-14,24,WIND,0,382
2019-08-14,24,SOLAR,0,0
2019-08-14,24,BIOFUEL,0,15
2019-08-15,1,NUCLEAR,0,12014
2019-08-15,1,GAS,0,193
2019-08-15,1,HYDRO,0,2626
2019-08-15,1,WIND,0,319
2019-08-15,1,SOLAR,0,0
2019-08-15,1,BIOFUEL,0,15
2019-08-15,2,NUCLEAR,0,12019
2019-08-15,2,GAS,0,192
2019-08-15,2,HYDRO,0,2642
2019-08-15,2,WIND,0,495
2019-08-15,2,SOLAR,0,0
2019-08-15,2,BIOFUEL,0,15
2019-08-15,3,NUCLEAR,0,12023
2019-08-15,3,GAS,0,195
2019-08-15,3,HYDRO,0,2600
2019-08-15,3,WIND,0,545
2019-08-15,3,SOLAR,0,0
2019-08-15,3,BIOFUEL,0,14
2019-08-15,4,NUCLEAR,0,12021
2019-08-15,4,GAS,0,206
2019-08-15,4,HYDRO,0,2602
2019-08-15,4,WIND,0,452
2019-08-15,4,SOLAR,0,0
2019-08-15,4,BIOFUEL,0,14
2019-08-15,5,NUCLEAR,0,12016
2019-08-15,5,GAS,0,285
2019-08-15,5,HYDRO,0,2632
2019-08-15,5,WIND,0,732
2019-08-15,5,SOLAR,0,1
2019-08-15,5,BIOFUEL,0,15
2019-08-15,6,NUCLEAR,0,12015
2019-08-15,6,GAS,0,503
2019-08-15,6,HYDRO,0,2679
2019-08-15,6,WIND,0,957
2019-08-15,6,SOLAR,0,3
2019-08-15,6,BIOFUEL,0,22
2019-08-15,7,NUCLEAR,0,12007
2019-08-15,7,GAS,0,749
2019-08-15,7,HYDRO,0,3214
2019-08-15,7,WIND,0,359
2019-08-15,7,SOLAR,0,36
2019-08-15,7,BIOFUEL,0,27
2019-08-15,8,NUCLEAR,0,12005
2019-08-15,8,GAS,0,879
2019-08-15,8,HYDRO,0,3398
2019-08-15,8,WIND,0,640
2019-08-15,8,SOLAR,0,116
2019-08-15,8,BIOFUEL,0,27
2019-08-15,9,NUCLEAR,0,12004
2019-08-15,9,GAS,0,1041
2019-08-15,9,HYDRO,0,3263
2019-08-15,9,WIND,0,454
2019-08-15,9,SOLAR,0,228
2019-08-15,9,BIOFUEL,0,27
2019-08-15,10,NUCLEAR,0,11993
2019-08-15,10,GAS,0,1367
2019-08-15,10,HYDRO,0,3166
2019-08-15,10,WIND,0,317
2019-08-15,10,SOLAR,0,294
2019-08-15,10,BIOFUEL,0,28
2019-08-15,11,NUCLEAR,0,11997
2019-08-15,11,GAS,0,1589
2019-08-15,11,HYDRO,0,3251
2019-08-15,11,WIND,0,246
2019-08-15,11,SOLAR,0,329
2019-08-15,11,BIOFUEL,0,34
2019-08-15,12,NUCLEAR,0,12000
2019-08-15,12,GAS,0,1643
2019-08-15,12,HYDRO,0,3521
2019-08-15,12,WIND,0,246
2019-08-15,12,SOLAR,0,302
2019-08-15,12,BIOFUEL,0,27
2019-08-15,13,NUCLEAR,0,11989
2019-08-15,13,GAS,0,1771
2019-08-15,13,HYDRO,0,3634
2019-08-15,13,WIND,0,264
2019-08-15,13,SOLAR,0,241
2019-08-15,13,BIOFUEL,0,27
2019-08-15,14,NUCLEAR,0,11969
2019-08-15,14,GAS,0,1778
2019-08-15,14,HYDRO,0,3513
2019-08-15,14,WIND,0,205
2019-08-15,14,SOLAR,0,269
2019-08-15,14,BIOFUEL,0,27
2019-08-15,15,NUCLEAR,0,11962
2019-08-15,15,GAS,0,1814
2019-08-15,15,HYDRO,0,3618
2019-08-15,15,WIND,0,139
2019-08-15,15,SOLAR,0,245
2019-08-15,15,BIOFUEL,0,27
2019-08-15,16,NUCLEAR,0,11970
2019-08-15,16,GAS,0,1781
2019-08-15,16,HYDRO,0,3602
2019-08-15,16,WIND,0,334
2019-08-15,16,SOLAR,0,257
2019-08-15,16,BIOFUEL,0,27
2019-08-15,17,NUCLEAR,0,11970
2019-08-15,17,GAS,0,1672
2019-08-15,17,HYDRO,0,3862
2019-08-15,17,WIND,0,422
2019-08-15,17,SOLAR,0,190
2019-08-15,17,BIOFUEL,0,27
2019-08-15,18,NUCLEAR,0,11978
2019-08-15,18,GAS,0,1530
2019-08-15,18,HYDRO,0,4231
2019-08-15,18,WIND,0,458
2019-08-15,18,SOLAR,0,82
2019-08-15,18,BIOFUEL,0,26
2019-08-15,19,NUCLEAR,0,11973
2019-08-15,19,GAS,0,1371
2019-08-15,19,HYDRO,0,4249
2019-08-15,19,WIND,0,493
2019-08-15,19,SOLAR,0,18
2019-08-15,19,BIOFUEL,0,26
2019-08-15,20,NUCLEAR,0,11966
2019-08-15,20,GAS,0,1213
2019-08-15,20,HYDRO,0,4260
2019-08-15,20,WIND,0,540
2019-08-15,20,SOLAR,0,0
2019-08-15,20,BIOFUEL,0,26
2019-08-15,21,NUCLEAR,0,11956
2019-08-15,21,GAS,0,1198
2019-08-15,21,HYDRO,0,3978
2019-08-15,21,WIND,0,636
2019-08-15,21,SOLAR,0,0
2019-08-15,21,BIOFUEL,0,26
2019-08-15,22,NUCLEAR,0,11955
2019-08-15,22,GAS,0,398
2019-08-15,22,HYDRO,0,3683
2019-08-15,22,WIND,0,372
2019-08-15,22,SOLAR,0,0
2019-08-15,22,BIOFUEL,0,26
2019-08-15,23,NUCLEAR,0,11967
2019-08-15,23,GAS,0,189
2019-08-15,23,HYDRO,0,3141
2019-08-15,23,WIND,0,505
2019-08-15,23,SOLAR,0,0
2019-08-15,23,BIOFUEL,0,18
2019-08-15,24,NUCLEAR,0,11980
2019-08-15,24,GAS,0,190
2019-08-15,24,HYDRO,0,2904
2019-08-15,24,WIND,0,398
2019-08-15,24,SOLAR,0,0
2019-08-15,24,BIOFUEL,0,16
2019-08-16,1,NUCLEAR,0,11982
2019-08-16,1,GAS,0,191
2019-08-16,1,HYDRO,0,2550
2019-08-16,1,WIND,0,244
2019-08-16,1,SOLAR,0,0
2019-08-16,1,BIOFUEL,0,16
2019-08-16,2,NUCLEAR,0,11953
2019-08-16,2,GAS,0,191
2019-08-16,2,HYDRO,0,2531
2019-08-16,2,WIND,0,235
2019-08-16,2,SOLAR,0,0
2019-08-16,2,BIOFUEL,0,15
2019-08-16,3,NUCLEAR,0,11947
2019-08-16,3,GAS,0,192
2019-08-16,3,HYDRO,0,2520
2019-08-16,3,WIND,0,165
2019-08-16,3,SOLAR,0,0
2019-08-16,3,BIOFUEL,0,14
2019-08-16,4,NUCLEAR,0,11948
2019-08-16,4,GAS,0,192
2019-08-16,4,HYDRO,0,2730
2019-08-16,4,WIND,0,169
2019-08-16,4,SOLAR,0,0
2019-08-16,4,BIOFUEL,0,13
2019-08-16,5,NUCLEAR,0,11944
2019-08-16,5,GAS,0,196
2019-08-16,5,HYDRO,0,2753
2019-08-16,5,WIND,0,230
2019-08-16,5,SOLAR,0,1
2019-08-16,5,BIOFUEL,0,15
2019-08-16,6,NUCLEAR,0,11932
2019-08-16,6,GAS,0,229
2019-08-16,6,HYDRO,0,2873
2019-08-16,6,WIND,0,315
2019-08-16,6,SOLAR,0,1
2019-08-16,6,BIOFUEL,0,22
2019-08-16,7,NUCLEAR,0,11935
2019-08-16,7,GAS,0,313
2019-08-16,7,HYDRO,0,3268
2019-08-16,7,WIND,0,228
2019-08-16,7,SOLAR,0,37
2019-08-16,7,BIOFUEL,0,27
2019-08-16,8,NUCLEAR,0,11935
2019-08-16,8,GAS,0,565
2019-08-16,8,HYDRO,0,3518
2019-08-16,8,WIND,0,178
2019-08-16,8,SOLAR,0,133
2019-08-16,8,BIOFUEL,0,27
2019-08-16,9,NUCLEAR,0,11925
2019-08-16,9,GAS,0,1001
2019-08-16,9,HYDRO,0,3422
2019-08-16,9,WIND,0,60
2019-08-16,9,SOLAR,0,246
2019-08-16,9,BIOFUEL,0,27
2019-08-16,10,NUCLEAR,0,11923
2019-08-16,10,GAS,0,1274
2019-08-16,10,HYDRO,0,3628
2019-08-16,10,WIND,0,62
2019-08-16,10,SOLAR,0,311
2019-08-16,10,BIOFUEL,0,27
2019-08-16,11,NUCLEAR,0,11903
2019-08-16,11,GAS,0,1521
2019-08-16,11,HYDRO,0,3679
2019-08-16,11,WIND,0,79
2019-08-16,11,SOLAR,0,329
2019-08-16,11,BIOFUEL,0,27
2019-08-16,12,NUCLEAR,0,11899
2019-08-16,12,GAS,0,1662
2019-08-16,12,HYDRO,0,3888
2019-08-16,12,WIND,0,107
2019-08-16,12,SOLAR,0,342
2019-08-16,12,BIOFUEL,0,27
2019-08-16,13,NUCLEAR,0,11908
2019-08-16,13,GAS,0,1805
2019-08-16,13,HYDRO,0,4015
2019-08-16,13,WIND,0,166
2019-08-16,13,SOLAR,0,308
2019-08-16,13,BIOFUEL,0,27
2019-08-16,14,NUCLEAR,0,11894
2019-08-16,14,GAS,0,1892
2019-08-16,14,HYDRO,0,3964
2019-08-16,14,WIND,0,292
2019-08-16,14,SOLAR,0,298
2019-08-16,14,BIOFUEL,0,27
2019-08-16,15,NUCLEAR,0,11892
2019-08-16,15,GAS,0,2104
2019-08-16,15,HYDRO,0,4110
2019-08-16,15,WIND,0,347
2019-08-16,15,SOLAR,0,274
2019-08-16,15,BIOFUEL,0,32
2019-08-16,16,NUCLEAR,0,11628
2019-08-16,16,GAS,0,2483
2019-08-16,16,HYDRO,0,4160
2019-08-16,16,WIND,0,418
2019-08-16,16,SOLAR,0,225
2019-08-16,16,BIOFUEL,0,33
2019-08-16,17,NUCLEAR,0,11392
2019-08-16,17,GAS,0,2748
2019-08-16,17,HYDRO,0,4338
2019-08-16,17,WIND,0,431
2019-08-16,17,SOLAR,0,180
2019-08-16,17,BIOFUEL,0,27
2019-08-16,18,NUCLEAR,0,11303
2019-08-16,18,GAS,0,2854
2019-08-16,18,HYDRO,0,4309
2019-08-16,18,WIND,0,409
2019-08-16,18,SOLAR,0,96
2019-08-16,18,BIOFUEL,0,26
2019-08-16,19,NUCLEAR,0,11147
2019-08-16,19,GAS,0,2756
2019-08-16,19,HYDRO,0,4361
2019-08-16,19,WIND,0,296
2019-08-16,19,SOLAR,0,21
2019-08-16,19,BIOFUEL,0,26
2019-08-16,20,NUCLEAR,0,11105
2019-08-16,20,GAS,0,2650
2019-08-16,20,HYDRO,0,4337
2019-08-16,20,WIND,0,312
2019-08-16,20,SOLAR,0,0
2019-08-16,20,BIOFUEL,0,29
2019-08-16,21,NUCLEAR,0,11086
2019-08-16,21,GAS,0,2596
2019-08-16,21,HYDRO,0,4093
2019-08-16,21,WIND,0,402
2019-08-16,21,SOLAR,0,0
2019-08-16,21,BIOFUEL,0,27
2019-08-16,22,NUCLEAR,0,11081
2019-08-16,22,GAS,0,1841
2019-08-16,22,HYDRO,0,3557
2019-08-16,22,WIND,0,509
2019-08-16,22,SOLAR,0,0
2019-08-16,22,BIOFUEL,0,26
2019-08-16,23,NUCLEAR,0,11078
2019-08-16,23,GAS,0,440
2019-08-16,23,HYDRO,0,3501
2019-08-16,23,WIND,0,521
2019-08-16,23,SOLAR,0,0
2019-08-16,23,BIOFUEL,0,13
2019-08-16,24,NUCLEAR,0,11076
2019-08-16,24,GAS,0,190
2019-08-16,24,HYDRO,0,2940
2019-08-16,24,WIND,0,677
2019-08-16,24,SOLAR,0,0
2019-08-16,24,BIOFUEL,0,2
2019-08-17,1,NUCLEAR,0,11074
2019-08-17,1,GAS,0,191
2019-08-17,1,HYDRO,0,2567
2019-08-17,1,WIND,0,542
2019-08-17,1,SOLAR,0,0
2019-08-17,1,BIOFUEL,0,0
2019-08-17,2,NUCLEAR,0,11069
2019-08-17,2,GAS,0,189
2019-08-17,2,HYDRO,0,2538
2019-08-17,2,WIND,0,613
2019-08-17,2,SOLAR,0,0
2019-08-17,2,BIOFUEL,0,0
2019-08-17,3,NUCLEAR,0,11072
2019-08-17,3,GAS,0,190
2019-08-17,3,HYDRO,0,2569
2019-08-17,3,WIND,0,979
2019-08-17,3,SOLAR,0,0
2019-08-17,3,BIOFUEL,0,0
2019-08-17,4,NUCLEAR,0,11074
2019-08-17,4,GAS,0,190
2019-08-17,4,HYDRO,0,2529
2019-08-17,4,WIND,0,813
2019-08-17,4,SOLAR,0,0
2019-08-17,4,BIOFUEL,0,0
2019-08-17,5,NUCLEAR,0,11067
2019-08-17,5,GAS,0,189
2019-08-17,5,HYDRO,0,2636
2019-08-17,5,WIND,0,821
2019-08-17,5,SOLAR,0,1
2019-08-17,5,BIOFUEL,0,0
2019-08-17,6,NUCLEAR,0,11066
2019-08-17,6,GAS,0,193
2019-08-17,6,HYDRO,0,2749
2019-08-17,6,WIND,0,1009
2019-08-17,6,SOLAR,0,1
2019-08-17,6,BIOFUEL,0,0
2019-08-17,7,NUCLEAR,0,11065
2019-08-17,7,GAS,0,288
2019-08-17,7,HYDRO,0,3140
